   54  127     -88319.000
   55  127     -86243.000
   56  127     -82790.000
   57  127     -77990.000
   58  127     -72290.000
   49  128     -74020.000
   50  128     -83330.000
   51  128     -84610.000
   52  128     -88992.000
   53  128     -87736.000
   54  128     -89860.000
   55  128     -85928.000
   56  128     -85470.000
   57  128     -78820.000
   58  128     -75870.000
   59  128     -66320.000
   49  129     -73020.000
   50  129     -80620.000
   51  129     -84624.000
   52  129     -87006.000
   53  129     -88507.000
   54  129     -88698.000
   55  129     -87506.000
   56  129     -85080.000
   57  129     -81360.000
   58  129     -76480.000
   59  129     -70060.000
   60  129     -62880.000
   49  130     -70010.000
   50  130     -80130.000
   51  130     -82330.000
   52  130     -87348.000
   53  130     -86897.000
   54  130     -89881.000
   55  130     -86853.000
   56  130     -87291.000
   57  130     -81590.000
   58  130     -79590.000
   59  130     -71290.000
   60  130     -66990.000
   49  131     -68490.000
   50  131     -77380.000
   51  131     -82020.000
   52  131     -85206.000
   53  131     -87457.000
   54  131     -88428.000
   55  131     -88076.000
   56  131     -86714.000
   57  131     -83750.000
   58  131     -79730.000
   59  131     -74450.000
   60  131     -68230.000
   49  132     -63210.000
   50  132     -76610.000
   51  132     -79730.000
   52  132     -85222.000
   53  132     -85715.000
   54  132     -89292.000
   55  132     -87171.000
   56  132     -88447.000
   57  132     -83740.000
   58  132     -82440.000
   59  132     -75340.000
   60  132     -71940.000
   61  132     -61940.000
   50  133     -71190.000
   51  133     -79020.000
   52  133     -82970.000
   53  133     -85888.000
   54  133     -87659.000
   55  133     -88086.000
   56  133     -87570.000
   57  133     -85520.000
   58  133     -82470.000
   59  133     -78020.000
   60  133     -72570.000
   61  133     -65620.000
   50  134     -67230.000
   51  134     -74020.000
   52  134     -82430.000
   53  134     -83990.000
   54  134     -88125.000
   55  134     -86906.000
   56  134     -88965.000
   57  134     -85252.000
   58  134     -84750.000
   59  134     -78650.000
   60  134     -75950.000
   61  134     -67050.000
   62  134     -62050.000
   51  135     -70320.000
   52  135     -77870.000
   53  135     -83821.000
   54  135     -86506.000
   55  135     -87662.000
   56  135     -87867.000
   57  135     -86667.000
   58  135     -84641.000
   59  135     -80920.000
   60  135     -76220.000
   61  135     -70220.000
   62  135     -63520.000
   51  136     -65050.004
   52  136     -74460.000
   53  136     -79550.000
   54  136     -86429.000
   55  136     -86354.000
   56  136     -88903.000
   57  136     -86030.000
   58  136     -86500.000
   59  136     -81370.000
   60  136     -79160.000
   61  136     -71300.000
   62  136     -67260.000
   63  136     -57000.000
   52  137     -69480.000
   53  137     -76507.000
   54  137     -82383.000
   55  137     -86556.000
   56  137     -87732.000
   57  137     -87130.000
   58  137     -85910.000
   59  137     -83200.000
   60  137     -79700.000
   61  137     -74020.000
   62  137     -68100.000
   63  137     -60720.000
   52  138     -66110.000
   53  138     -72290.000
   54  138     -80110.000
   55  138     -82896.000
   56  138     -88272.000
   57  138     -86531.000
   58  138     -87574.000
   59  138     -83137.000
   60  138     -82040.000
   61  138     -75140.000
   62  138     -71540.000
